RPT_DATE,RPT_YR,GEOGRAPHY,SVC_DESC,AMOUNT,AMOUNT_ANNOT,AMOUNT_TYPE
8/28/2020,FY1819,Sutter/Yuba,IHBS,146131.56,,DOLLARS
8/28/2020,FY1819,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,25,,BENEFICIARIES
8/28/2020,FY1819,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,4867.35,,MINUTES
8/28/2020,FY1819,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,41002.71,,DOLLARS
8/28/2020,FY1819,Sutter/Yuba,MENTAL_HEALTH_SVCS,135,,BENEFICIARIES
8/28/2020,FY1819,Sutter/Yuba,MENTAL_HEALTH_SVCS,143040.75,,MINUTES
8/28/2020,FY1819,Sutter/Yuba,MENTAL_HEALTH_SVCS,522760.39,,DOLLARS
8/28/2020,FY1819,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,BENEFICIARIES
8/28/2020,FY1819,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
8/28/2020,FY1819,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
8/28/2020,FY1819,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
8/28/2020,FY1819,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
8/28/2020,FY1819,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
8/28/2020,FY1819,Tehama,ALL,,1,BENEFICIARIES
8/28/2020,FY1819,Tehama,ALL,,1,DOLLARS
8/28/2020,FY1819,Tehama,ICC,,1,BENEFICIARIES
8/28/2020,FY1819,Tehama,ICC,,1,DOLLARS
8/28/2020,FY1819,Tehama,ICC,,1,MINUTES
8/28/2020,FY1819,Trinity,ALL,15,,BENEFICIARIES
8/28/2020,FY1819,Trinity,ALL,107299.06,,DOLLARS
8/28/2020,FY1819,Trinity,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
8/28/2020,FY1819,Trinity,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
8/28/2020,FY1819,Trinity,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
8/28/2020,FY1819,Trinity,ICC,,1,BENEFICIARIES
8/28/2020,FY1819,Trinity,ICC,,1,DOLLARS
8/28/2020,FY1819,Trinity,ICC,,1,MINUTES
8/28/2020,FY1819,Trinity,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
8/28/2020,FY1819,Trinity,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
8/28/2020,FY1819,Trinity,MEDICATION_SUPPORT_SVCS,,1,MINUTES
8/28/2020,FY1819,Trinity,MENTAL_HEALTH_SVCS,15,,BENEFICIARIES
8/28/2020,FY1819,Trinity,MENTAL_HEALTH_SVCS,34987.5,,MINUTES
8/28/2020,FY1819,Trinity,MENTAL_HEALTH_SVCS,90227.62,,DOLLARS
8/28/2020,FY1819,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
8/28/2020,FY1819,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
8/28/2020,FY1819,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
8/28/2020,FY1819,Tulare,ALL,134,,BENEFICIARIES
8/28/2020,FY1819,Tulare,ALL,964771.12,,DOLLARS
8/28/2020,FY1819,Tulare,CASE_MANAGEMENT/BROKERAGE,81,,BENEFICIARIES
8/28/2020,FY1819,Tulare,CASE_MANAGEMENT/BROKERAGE,36623.1,,MINUTES
8/28/2020,FY1819,Tulare,CASE_MANAGEMENT/BROKERAGE,74806.68,,DOLLARS
8/28/2020,FY1819,Tulare,CRISIS_INTERVENTION,,1,BENEFICIARIES
8/28/2020,FY1819,Tulare,CRISIS_INTERVENTION,,1,DOLLARS
8/28/2020,FY1819,Tulare,CRISIS_INTERVENTION,,1,MINUTES
8/28/2020,FY1819,Tulare,ICC,110,,BENEFICIARIES
8/28/2020,FY1819,Tulare,ICC,58750.35,,MINUTES
8/28/2020,FY1819,Tulare,ICC,120923.5,,DOLLARS
8/28/2020,FY1819,Tulare,IHBS,30,,BENEFICIARIES
8/28/2020,FY1819,Tulare,IHBS,58569.75,,MINUTES
8/28/2020,FY1819,Tulare,IHBS,162493.77,,DOLLARS
8/28/2020,FY1819,Tulare,MEDICATION_SUPPORT_SVCS,36,,BENEFICIARIES
8/28/2020,FY1819,Tulare,MEDICATION_SUPPORT_SVCS,12514.2,,MINUTES
8/28/2020,FY1819,Tulare,MEDICATION_SUPPORT_SVCS,59763.75,,DOLLARS
8/28/2020,FY1819,Tulare,MENTAL_HEALTH_SVCS,119,,BENEFICIARIES
8/28/2020,FY1819,Tulare,MENTAL_HEALTH_SVCS,192916.2,,MINUTES
8/28/2020,FY1819,Tulare,MENTAL_HEALTH_SVCS,541848.63,,DOLLARS
8/28/2020,FY1819,Tuolumne,ALL,14,,BENEFICIARIES
8/28/2020,FY1819,Tuolumne,ALL,230829.79,,DOLLARS
8/28/2020,FY1819,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
8/28/2020,FY1819,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
8/28/2020,FY1819,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
8/28/2020,FY1819,Tuolumne,CRISIS_INTERVENTION,,1,BENEFICIARIES
8/28/2020,FY1819,Tuolumne,CRISIS_INTERVENTION,,1,DOLLARS
8/28/2020,FY1819,Tuolumne,CRISIS_INTERVENTION,,1,MINUTES
8/28/2020,FY1819,Tuolumne,ICC,,1,BENEFICIARIES
8/28/2020,FY1819,Tuolumne,ICC,,1,DOLLARS
8/28/2020,FY1819,Tuolumne,ICC,,1,MINUTES
8/28/2020,FY1819,Tuolumne,IHBS,,1,BENEFICIARIES
8/28/2020,FY1819,Tuolumne,IHBS,,1,DOLLARS
8/28/2020,FY1819,Tuolumne,IHBS,,1,MINUTES
8/28/2020,FY1819,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
8/28/2020,FY1819,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
8/28/2020,FY1819,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,MINUTES
8/28/2020,FY1819,Tuolumne,MENTAL_HEALTH_SVCS,14,,BENEFICIARIES
8/28/2020,FY1819,Tuolumne,MENTAL_HEALTH_SVCS,25639.05,,MINUTES
8/28/2020,FY1819,Tuolumne,MENTAL_HEALTH_SVCS,82660.31,,DOLLARS
8/28/2020,FY1819,Ventura,ALL,569,,BENEFICIARIES
8/28/2020,FY1819,Ventura,ALL,4698489.54,,DOLLARS
8/28/2020,FY1819,Ventura,CASE_MANAGEMENT/BROKERAGE,199,,BENEFICIARIES
8/28/2020,FY1819,Ventura,CASE_MANAGEMENT/BROKERAGE,172977,,MINUTES
8/28/2020,FY1819,Ventura,CASE_MANAGEMENT/BROKERAGE,342692.73,,DOLLARS
8/28/2020,FY1819,Ventura,CRISIS_INTERVENTION,,1,BENEFICIARIES
8/28/2020,FY1819,Ventura,CRISIS_INTERVENTION,,1,DOLLARS
8/28/2020,FY1819,Ventura,CRISIS_INTERVENTION,,1,MINUTES
8/28/2020,FY1819,Ventura,ICC,495,,BENEFICIARIES
8/28/2020,FY1819,Ventura,ICC,548971.05,,MINUTES
8/28/2020,FY1819,Ventura,ICC,1038458.46,,DOLLARS
8/28/2020,FY1819,Ventura,IHBS,157,,BENEFICIARIES
8/28/2020,FY1819,Ventura,IHBS,430723.65,,MINUTES
8/28/2020,FY1819,Ventura,IHBS,947751.12,,DOLLARS
8/28/2020,FY1819,Ventura,MEDICATION_SUPPORT_SVCS,96,,BENEFICIARIES
8/28/2020,FY1819,Ventura,MEDICATION_SUPPORT_SVCS,31557.9,,MINUTES
8/28/2020,FY1819,Ventura,MEDICATION_SUPPORT_SVCS,200795.04,,DOLLARS
8/28/2020,FY1819,Ventura,MENTAL_HEALTH_SVCS,237,,BENEFICIARIES
8/28/2020,FY1819,Ventura,MENTAL_HEALTH_SVCS,704141.25,,MINUTES
8/28/2020,FY1819,Ventura,MENTAL_HEALTH_SVCS,2113984.38,,DOLLARS
8/28/2020,FY1819,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
8/28/2020,FY1819,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
8/28/2020,FY1819,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
8/28/2020,FY1819,Yolo,ALL,225,,BENEFICIARIES
8/28/2020,FY1819,Yolo,ALL,1156012.91,,DOLLARS
8/28/2020,FY1819,Yolo,CASE_MANAGEMENT/BROKERAGE,86,,BENEFICIARIES
8/28/2020,FY1819,Yolo,CASE_MANAGEMENT/BROKERAGE,30455.4,,MINUTES
8/28/2020,FY1819,Yolo,CASE_MANAGEMENT/BROKERAGE,63400.62,,DOLLARS
8/28/2020,FY1819,Yolo,CRISIS_INTERVENTION,,1,BENEFICIARIES
8/28/2020,FY1819,Yolo,CRISIS_INTERVENTION,,1,DOLLARS
8/28/2020,FY1819,Yolo,CRISIS_INTERVENTION,,1,MINUTES
8/28/2020,FY1819,Yolo,ICC,107,,BENEFICIARIES
8/28/2020,FY1819,Yolo,ICC,62681.4,,MINUTES
8/28/2020,FY1819,Yolo,ICC,127840.07,,DOLLARS
8/28/2020,FY1819,Yolo,IHBS,73,,BENEFICIARIES
8/28/2020,FY1819,Yolo,IHBS,51853.95,,MINUTES
8/28/2020,FY1819,Yolo,IHBS,141038.76,,DOLLARS
8/28/2020,FY1819,Yolo,MEDICATION_SUPPORT_SVCS,51,,BENEFICIARIES
8/28/2020,FY1819,Yolo,MEDICATION_SUPPORT_SVCS,11237.1,,MINUTES
8/28/2020,FY1819,Yolo,MEDICATION_SUPPORT_SVCS,54095.14,,DOLLARS
8/28/2020,FY1819,Yolo,MENTAL_HEALTH_SVCS,213,,BENEFICIARIES
8/28/2020,FY1819,Yolo,MENTAL_HEALTH_SVCS,254014.65,,MINUTES
8/28/2020,FY1819,Yolo,MENTAL_HEALTH_SVCS,708136.05,,DOLLARS
8/28/2020,FY1819,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,11,,BENEFICIARIES
8/28/2020,FY1819,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,21286.35,,MINUTES
8/28/2020,FY1819,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,58539.25,,DOLLARS
8/28/2020,FY1819,STATE,ADULT_RESIDENTIAL_TX_SVCS,,1,BENEFICIARIES
8/28/2020,FY1819,STATE,ADULT_RESIDENTIAL_TX_SVCS,,1,DAYS
8/28/2020,FY1819,STATE,ADULT_RESIDENTIAL_TX_SVCS,,1,DOLLARS
8/28/2020,FY1819,STATE,ALL,40201,,BENEFICIARIES
8/28/2020,FY1819,STATE,ALL,294747953.8,,DOLLARS
8/28/2020,FY1819,STATE,CASE_MANAGEMENT/BROKERAGE,7239,,BENEFICIARIES
8/28/2020,FY1819,STATE,CASE_MANAGEMENT/BROKERAGE,2867494.905,,MINUTES
8/28/2020,FY1819,STATE,CASE_MANAGEMENT/BROKERAGE,6367987.49,,DOLLARS
8/28/2020,FY1819,STATE,CRISIS_INTERVENTION,1437,,BENEFICIARIES
8/28/2020,FY1819,STATE,CRISIS_INTERVENTION,351803.43,,MINUTES
8/28/2020,FY1819,STATE,CRISIS_INTERVENTION,1555498.69,,DOLLARS
8/28/2020,FY1819,STATE,CRISIS_RESIDENTIAL_TX_SVCS,15,,BENEFICIARIES
8/28/2020,FY1819,STATE,CRISIS_RESIDENTIAL_TX_SVCS,235,,DAYS
8/28/2020,FY1819,STATE,CRISIS_RESIDENTIAL_TX_SVCS,91129.22,,DOLLARS
8/28/2020,FY1819,STATE,CRISIS_STABILIZATION,623,,BENEFICIARIES
8/28/2020,FY1819,STATE,CRISIS_STABILIZATION,11103.52,,HOURS
8/28/2020,FY1819,STATE,CRISIS_STABILIZATION,1324168.21,,DOLLARS
8/28/2020,FY1819,STATE,FULL_DAY_REHAB,185,,BENEFICIARIES
8/28/2020,FY1819,STATE,FULL_DAY_REHAB,108450,,HOURS
8/28/2020,FY1819,STATE,FULL_DAY_REHAB,2816722.38,,DOLLARS
8/28/2020,FY1819,STATE,FULL_DAY_TX_INTENSIVE,124,,BENEFICIARIES
8/28/2020,FY1819,STATE,FULL_DAY_TX_INTENSIVE,87294,,HOURS
8/28/2020,FY1819,STATE,FULL_DAY_TX_INTENSIVE,2868845.77,,DOLLARS
8/28/2020,FY1819,STATE,ICC,26189,,BENEFICIARIES
8/28/2020,FY1819,STATE,ICC,32663535.98,,MINUTES
8/28/2020,FY1819,STATE,ICC,68262840.64,,DOLLARS
8/28/2020,FY1819,STATE,IHBS,15884,,BENEFICIARIES
8/28/2020,FY1819,STATE,IHBS,31939695.53,,MINUTES
8/28/2020,FY1819,STATE,IHBS,86765062.38,,DOLLARS
8/28/2020,FY1819,STATE,INPATIENT_ADMIN,,1,BENEFICIARIES
8/28/2020,FY1819,STATE,INPATIENT_ADMIN,,1,DAYS
8/28/2020,FY1819,STATE,INPATIENT_ADMIN,,1,DOLLARS
8/28/2020,FY1819,STATE,MEDICATION_SUPPORT_SVCS,7329,,BENEFICIARIES
8/28/2020,FY1819,STATE,MEDICATION_SUPPORT_SVCS,2235623.97,,MINUTES
8/28/2020,FY1819,STATE,MEDICATION_SUPPORT_SVCS,11762736.27,,DOLLARS
8/28/2020,FY1819,STATE,MENTAL_HEALTH_SVCS,21967,,BENEFICIARIES
8/28/2020,FY1819,STATE,MENTAL_HEALTH_SVCS,33906826.19,,MINUTES
8/28/2020,FY1819,STATE,MENTAL_HEALTH_SVCS,93323544.62,,DOLLARS
8/28/2020,FY1819,STATE,PSYCHIATRIC_HEALTH_FACILITY,96,,BENEFICIARIES
8/28/2020,FY1819,STATE,PSYCHIATRIC_HEALTH_FACILITY,4685,,DAYS
8/28/2020,FY1819,STATE,PSYCHIATRIC_HEALTH_FACILITY,2920916.65,,DOLLARS
8/28/2020,FY1819,STATE,SDMC_HOSPITAL_INPATIENT,422,,BENEFICIARIES
8/28/2020,FY1819,STATE,SDMC_HOSPITAL_INPATIENT,3372,,DAYS
8/28/2020,FY1819,STATE,SDMC_HOSPITAL_INPATIENT,3831016.57,,DOLLARS
8/28/2020,FY1819,STATE,TFC,,1,BENEFICIARIES
8/28/2020,FY1819,STATE,TFC,,1,DAYS
8/28/2020,FY1819,STATE,TFC,,1,DOLLARS
8/28/2020,FY1819,STATE,THERAPEUTIC_BEHAVIORAL_SVCS,1276,,BENEFICIARIES
8/28/2020,FY1819,STATE,THERAPEUTIC_BEHAVIORAL_SVCS,5275612.455,,MINUTES
8/28/2020,FY1819,STATE,THERAPEUTIC_BEHAVIORAL_SVCS,12581682.01,,DOLLARS
8/28/2020,FY1920,Alameda,ALL,421,,BENEFICIARIES
8/28/2020,FY1920,Alameda,ALL,5027714.89,,DOLLARS
8/28/2020,FY1920,Alameda,CASE_MANAGEMENT/BROKERAGE,63,,BENEFICIARIES
8/28/2020,FY1920,Alameda,CASE_MANAGEMENT/BROKERAGE,35672.595,,MINUTES
8/28/2020,FY1920,Alameda,CASE_MANAGEMENT/BROKERAGE,83267.22,,DOLLARS
8/28/2020,FY1920,Alameda,CRISIS_INTERVENTION,18,,BENEFICIARIES
8/28/2020,FY1920,Alameda,CRISIS_INTERVENTION,5554.83,,MINUTES
8/28/2020,FY1920,Alameda,CRISIS_INTERVENTION,24454.47,,DOLLARS
8/28/2020,FY1920,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,BENEFICIARIES
8/28/2020,FY1920,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
8/28/2020,FY1920,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
8/28/2020,FY1920,Alameda,CRISIS_STABILIZATION,15,,BENEFICIARIES
8/28/2020,FY1920,Alameda,CRISIS_STABILIZATION,1044,,HOURS
8/28/2020,FY1920,Alameda,CRISIS_STABILIZATION,182264.72,,DOLLARS
8/28/2020,FY1920,Alameda,FULL_DAY_TX_INTENSIVE,,1,BENEFICIARIES
8/28/2020,FY1920,Alameda,FULL_DAY_TX_INTENSIVE,,1,DOLLARS
8/28/2020,FY1920,Alameda,FULL_DAY_TX_INTENSIVE,,1,HOURS
8/28/2020,FY1920,Alameda,ICC,312,,BENEFICIARIES
8/28/2020,FY1920,Alameda,ICC,573796.245,,MINUTES
8/28/2020,FY1920,Alameda,ICC,1337710.42,,DOLLARS
8/28/2020,FY1920,Alameda,IHBS,74,,BENEFICIARIES
8/28/2020,FY1920,Alameda,IHBS,82447.875,,MINUTES
8/28/2020,FY1920,Alameda,IHBS,248801.95,,DOLLARS
8/28/2020,FY1920,Alameda,INPATIENT_ADMIN,,1,BENEFICIARIES
8/28/2020,FY1920,Alameda,INPATIENT_ADMIN,,1,DAYS
8/28/2020,FY1920,Alameda,INPATIENT_ADMIN,,1,DOLLARS
8/28/2020,FY1920,Alameda,MEDICATION_SUPPORT_SVCS,35,,BENEFICIARIES
8/28/2020,FY1920,Alameda,MEDICATION_SUPPORT_SVCS,15864.78,,MINUTES
8/28/2020,FY1920,Alameda,MEDICATION_SUPPORT_SVCS,92984.71,,DOLLARS
8/28/2020,FY1920,Alameda,MENTAL_HEALTH_SVCS,145,,BENEFICIARIES
8/28/2020,FY1920,Alameda,MENTAL_HEALTH_SVCS,814011.975,,MINUTES
8/28/2020,FY1920,Alameda,MENTAL_HEALTH_SVCS,2440707.17,,DOLLARS
8/28/2020,FY1920,Alameda,PSYCHIATRIC_HEALTH_FACILITY,,1,BENEFICIARIES
8/28/2020,FY1920,Alameda,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
8/28/2020,FY1920,Alameda,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
8/28/2020,FY1920,Alameda,SDMC_HOSPITAL_INPATIENT,,1,BENEFICIARIES
8/28/2020,FY1920,Alameda,SDMC_HOSPITAL_INPATIENT,,1,DAYS
8/28/2020,FY1920,Alameda,SDMC_HOSPITAL_INPATIENT,,1,DOLLARS
8/28/2020,FY1920,Alameda,THERAPEUTIC_BEHAVIORAL_SVCS,11,,BENEFICIARIES
8/28/2020,FY1920,Alameda,THERAPEUTIC_BEHAVIORAL_SVCS,63481.035,,MINUTES
8/28/2020,FY1920,Alameda,THERAPEUTIC_BEHAVIORAL_SVCS,192622.59,,DOLLARS
8/28/2020,FY1920,Amador,ALL,31,,BENEFICIARIES
8/28/2020,FY1920,Amador,ALL,201313.76,,DOLLARS
8/28/2020,FY1920,Amador,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
8/28/2020,FY1920,Amador,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
8/28/2020,FY1920,Amador,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
8/28/2020,FY1920,Amador,ICC,26,,BENEFICIARIES
8/28/2020,FY1920,Amador,ICC,21367.2,,MINUTES
8/28/2020,FY1920,Amador,ICC,50949.47,,DOLLARS
8/28/2020,FY1920,Amador,IHBS,21,,BENEFICIARIES
8/28/2020,FY1920,Amador,IHBS,53117.1,,MINUTES
8/28/2020,FY1920,Amador,IHBS,116688.29,,DOLLARS
8/28/2020,FY1920,Amador,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
8/28/2020,FY1920,Amador,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
8/28/2020,FY1920,Amador,MEDICATION_SUPPORT_SVCS,,1,MINUTES
8/28/2020,FY1920,Amador,MENTAL_HEALTH_SVCS,21,,BENEFICIARIES
8/28/2020,FY1920,Amador,MENTAL_HEALTH_SVCS,9086.1,,MINUTES
8/28/2020,FY1920,Amador,MENTAL_HEALTH_SVCS,23365.48,,DOLLARS
8/28/2020,FY1920,Butte,ALL,379,,BENEFICIARIES
8/28/2020,FY1920,Butte,ALL,1828377.1,,DOLLARS
8/28/2020,FY1920,Butte,CASE_MANAGEMENT/BROKERAGE,51,,BENEFICIARIES
8/28/2020,FY1920,Butte,CASE_MANAGEMENT/BROKERAGE,6701.25,,MINUTES
8/28/2020,FY1920,Butte,CASE_MANAGEMENT/BROKERAGE,15480.99,,DOLLARS
8/28/2020,FY1920,Butte,CRISIS_INTERVENTION,12,,BENEFICIARIES
8/28/2020,FY1920,Butte,CRISIS_INTERVENTION,2835.45,,MINUTES
8/28/2020,FY1920,Butte,CRISIS_INTERVENTION,11785.1,,DOLLARS
8/28/2020,FY1920,Butte,CRISIS_STABILIZATION,,1,BENEFICIARIES
8/28/2020,FY1920,Butte,CRISIS_STABILIZATION,,1,DOLLARS
8/28/2020,FY1920,Butte,CRISIS_STABILIZATION,,1,HOURS
8/28/2020,FY1920,Butte,ICC,342,,BENEFICIARIES
8/28/2020,FY1920,Butte,ICC,205554,,MINUTES
8/28/2020,FY1920,Butte,ICC,476621.75,,DOLLARS
8/28/2020,FY1920,Butte,IHBS,120,,BENEFICIARIES
8/28/2020,FY1920,Butte,IHBS,375961.5,,MINUTES
8/28/2020,FY1920,Butte,IHBS,835209.17,,DOLLARS
8/28/2020,FY1920,Butte,MEDICATION_SUPPORT_SVCS,45,,BENEFICIARIES
8/28/2020,FY1920,Butte,MEDICATION_SUPPORT_SVCS,26543.1,,MINUTES
8/28/2020,FY1920,Butte,MEDICATION_SUPPORT_SVCS,132831.17,,DOLLARS
8/28/2020,FY1920,Butte,MENTAL_HEALTH_SVCS,99,,BENEFICIARIES
8/28/2020,FY1920,Butte,MENTAL_HEALTH_SVCS,116475.75,,MINUTES
8/28/2020,FY1920,Butte,MENTAL_HEALTH_SVCS,290962.39,,DOLLARS
8/28/2020,FY1920,Butte,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
8/28/2020,FY1920,Butte,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
8/28/2020,FY1920,Butte,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
8/28/2020,FY1920,Calaveras,ALL,96,,BENEFICIARIES
8/28/2020,FY1920,Calaveras,ALL,390448.18,,DOLLARS
8/28/2020,FY1920,Calaveras,CASE_MANAGEMENT/BROKERAGE,26,,BENEFICIARIES
8/28/2020,FY1920,Calaveras,CASE_MANAGEMENT/BROKERAGE,18274.65,,MINUTES
8/28/2020,FY1920,Calaveras,CASE_MANAGEMENT/BROKERAGE,66415.34,,DOLLARS
8/28/2020,FY1920,Calaveras,CRISIS_INTERVENTION,,1,BENEFICIARIES
8/28/2020,FY1920,Calaveras,CRISIS_INTERVENTION,,1,DOLLARS
8/28/2020,FY1920,Calaveras,CRISIS_INTERVENTION,,1,MINUTES
8/28/2020,FY1920,Calaveras,ICC,73,,BENEFICIARIES
8/28/2020,FY1920,Calaveras,ICC,24461.7,,MINUTES
8/28/2020,FY1920,Calaveras,ICC,65182.88,,DOLLARS
8/28/2020,FY1920,Calaveras,IHBS,32,,BENEFICIARIES
8/28/2020,FY1920,Calaveras,IHBS,55384.35,,MINUTES
8/28/2020,FY1920,Calaveras,IHBS,118258.01,,DOLLARS
8/28/2020,FY1920,Calaveras,MEDICATION_SUPPORT_SVCS,20,,BENEFICIARIES
8/28/2020,FY1920,Calaveras,MEDICATION_SUPPORT_SVCS,5166.45,,MINUTES
8/28/2020,FY1920,Calaveras,MEDICATION_SUPPORT_SVCS,31732.41,,DOLLARS
8/28/2020,FY1920,Calaveras,MENTAL_HEALTH_SVCS,41,,BENEFICIARIES
8/28/2020,FY1920,Calaveras,MENTAL_HEALTH_SVCS,35362.8,,MINUTES
8/28/2020,FY1920,Calaveras,MENTAL_HEALTH_SVCS,105006.54,,DOLLARS
8/28/2020,FY1920,Colusa,ALL,,1,BENEFICIARIES
8/28/2020,FY1920,Colusa,ALL,,1,DOLLARS
8/28/2020,FY1920,Colusa,CRISIS_INTERVENTION,,1,BENEFICIARIES
8/28/2020,FY1920,Colusa,CRISIS_INTERVENTION,,1,DOLLARS
8/28/2020,FY1920,Colusa,CRISIS_INTERVENTION,,1,MINUTES
8/28/2020,FY1920,Colusa,ICC,,1,BENEFICIARIES
8/28/2020,FY1920,Colusa,ICC,,1,DOLLARS
8/28/2020,FY1920,Colusa,ICC,,1,MINUTES
8/28/2020,FY1920,Colusa,IHBS,,1,BENEFICIARIES
8/28/2020,FY1920,Colusa,IHBS,,1,DOLLARS
8/28/2020,FY1920,Colusa,IHBS,,1,MINUTES
8/28/2020,FY1920,Colusa,MENTAL_HEALTH_SVCS,,1,BENEFICIARIES
8/28/2020,FY1920,Colusa,MENTAL_HEALTH_SVCS,,1,DOLLARS
8/28/2020,FY1920,Colusa,MENTAL_HEALTH_SVCS,,1,MINUTES
8/28/2020,FY1920,Contra Costa,ALL,345,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,ALL,9022039.51,,DOLLARS
8/28/2020,FY1920,Contra Costa,CASE_MANAGEMENT/BROKERAGE,224,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,CASE_MANAGEMENT/BROKERAGE,153397.02,,MINUTES
8/28/2020,FY1920,Contra Costa,CASE_MANAGEMENT/BROKERAGE,471943.9,,DOLLARS
8/28/2020,FY1920,Contra Costa,CRISIS_INTERVENTION,19,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,CRISIS_INTERVENTION,4815.99,,MINUTES
8/28/2020,FY1920,Contra Costa,CRISIS_INTERVENTION,26883.03,,DOLLARS
8/28/2020,FY1920,Contra Costa,CRISIS_STABILIZATION,35,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,CRISIS_STABILIZATION,996,,HOURS
8/28/2020,FY1920,Contra Costa,CRISIS_STABILIZATION,141983.34,,DOLLARS
8/28/2020,FY1920,Contra Costa,ICC,293,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,ICC,525673.59,,MINUTES
8/28/2020,FY1920,Contra Costa,ICC,1596614.06,,DOLLARS
8/28/2020,FY1920,Contra Costa,IHBS,48,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,IHBS,127324.11,,MINUTES
8/28/2020,FY1920,Contra Costa,IHBS,496327.3,,DOLLARS
8/28/2020,FY1920,Contra Costa,MEDICATION_SUPPORT_SVCS,122,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,MEDICATION_SUPPORT_SVCS,33536.115,,MINUTES
8/28/2020,FY1920,Contra Costa,MEDICATION_SUPPORT_SVCS,242887.79,,DOLLARS
8/28/2020,FY1920,Contra Costa,MENTAL_HEALTH_SVCS,290,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,MENTAL_HEALTH_SVCS,1223850.135,,MINUTES
8/28/2020,FY1920,Contra Costa,MENTAL_HEALTH_SVCS,4845773.65,,DOLLARS
8/28/2020,FY1920,Contra Costa,THERAPEUTIC_BEHAVIORAL_SVCS,68,,BENEFICIARIES
8/28/2020,FY1920,Contra Costa,THERAPEUTIC_BEHAVIORAL_SVCS,357926.88,,MINUTES
8/28/2020,FY1920,Contra Costa,THERAPEUTIC_BEHAVIORAL_SVCS,1199626.44,,DOLLARS
8/28/2020,FY1920,Del Norte,ALL,11,,BENEFICIARIES
8/28/2020,FY1920,Del Norte,ALL,144552.81,,DOLLARS
8/28/2020,FY1920,Del Norte,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
8/28/2020,FY1920,Del Norte,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
8/28/2020,FY1920,Del Norte,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
